사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자
2017029,2016,보행노인,30140002,대전광역시 중구2,대전광역시 중구 문화동(대전일보네거리 부근),4,4,0,3,1,0,36.320879,127.414473,"{ type: Polygon, coordinates: [ [ [992523, 1813728], [992522.2389, 1813745.4311], [992519.9616, 1813762.7296], [992516.1852, 1813779.7638], [992510.9385, 1813796.404], [992504.2616, 1813812.5237], [992496.2051, 1813828], [992486.8304, 1813842.7153], [992476.2089, 1813856.5575], [992464.4214, 1813869.4214], [992451.5575, 1813881.2089], [992437.7153, 1813891.8304], [992423, 1813901.2051], [992407.5237, 1813909.2616], [992391.404, 1813915.9385], [992374.7638, 1813921.1852], [992357.7296, 1813924.9616], [992340.4311, 1813927.2389], [992323, 1813928], [992305.5689, 1813927.2389], [992288.2704, 1813924.9616], [992271.2362, 1813921.1852], [992254.596, 1813915.9385], [992238.4763, 1813909.2616], [992223, 1813901.2051], [992208.2847, 1813891.8304], [992194.4425, 1813881.2089], [992181.5786, 1813869.4214], [992169.7911, 1813856.5575], [992159.1696, 1813842.7153], [992149.7949, 1813828], [992141.7384, 1813812.5237], [992135.0615, 1813796.404], [992129.8148, 1813779.7638], [992126.0384, 1813762.7296], [992123.7611, 1813745.4311], [992123, 1813728], [992123.7611, 1813710.5689], [992126.0384, 1813693.2704], [992129.8148, 1813676.2362], [992135.0615, 1813659.596], [992141.7384, 1813643.4763], [992149.7949, 1813628], [992159.1696, 1813613.2847], [992169.7911, 1813599.4425], [992181.5786, 1813586.5786], [992194.4425, 1813574.7911], [992208.2847, 1813564.1696], [992223, 1813554.7949], [992238.4763, 1813546.7384], [992254.596, 1813540.0615], [992271.2362, 1813534.8148], [992288.2704, 1813531.0384], [992305.5689, 1813528.7611], [992323, 1813528], [992340.4311, 1813528.7611], [992357.7296, 1813531.0384], [992374.7638, 1813534.8148], [992391.404, 1813540.0615], [992407.5237, 1813546.7384], [992423, 1813554.7949], [992437.7153, 1813564.1696], [992451.5575, 1813574.7911], [992464.4214, 1813586.5786], [992476.2089, 1813599.4425], [992486.8304, 1813613.2847], [992496.2051, 1813628], [992504.2616, 1813643.4763], [992510.9385, 1813659.596], [992516.1852, 1813676.2362], [992519.9616, 1813693.2704], [992522.2389, 1813710.5689], [992523, 1813728] ] ] }",2025-09-24
2017029,2016,보행노인,30170001,대전광역시 서구1,대전광역시 서구 도마동(도마네거리 부근),4,4,1,2,1,0,36.313187,127.380283,"{ type: Polygon, coordinates: [ [ [989453, 1812878], [989452.2389, 1812895.4311], [989449.9616, 1812912.7296], [989446.1852, 1812929.7638], [989440.9385, 1812946.404], [989434.2616, 1812962.5237], [989426.2051, 1812978], [989416.8304, 1812992.7153], [989406.2089, 1813006.5575], [989394.4214, 1813019.4214], [989381.5575, 1813031.2089], [989367.7153, 1813041.8304], [989353, 1813051.2051], [989337.5237, 1813059.2616], [989321.404, 1813065.9385], [989304.7638, 1813071.1852], [989287.7296, 1813074.9616], [989270.4311, 1813077.2389], [989253, 1813078], [989235.5689, 1813077.2389], [989218.2704, 1813074.9616], [989201.2362, 1813071.1852], [989184.596, 1813065.9385], [989168.4763, 1813059.2616], [989153, 1813051.2051], [989138.2847, 1813041.8304], [989124.4425, 1813031.2089], [989111.5786, 1813019.4214], [989099.7911, 1813006.5575], [989089.1696, 1812992.7153], [989079.7949, 1812978], [989071.7384, 1812962.5237], [989065.0615, 1812946.404], [989059.8148, 1812929.7638], [989056.0384, 1812912.7296], [989053.7611, 1812895.4311], [989053, 1812878], [989053.7611, 1812860.5689], [989056.0384, 1812843.2704], [989059.8148, 1812826.2362], [989065.0615, 1812809.596], [989071.7384, 1812793.4763], [989079.7949, 1812778], [989089.1696, 1812763.2847], [989099.7911, 1812749.4425], [989111.5786, 1812736.5786], [989124.4425, 1812724.7911], [989138.2847, 1812714.1696], [989153, 1812704.7949], [989168.4763, 1812696.7384], [989184.596, 1812690.0615], [989201.2362, 1812684.8148], [989218.2704, 1812681.0384], [989235.5689, 1812678.7611], [989253, 1812678], [989270.4311, 1812678.7611], [989287.7296, 1812681.0384], [989304.7638, 1812684.8148], [989321.404, 1812690.0615], [989337.5237, 1812696.7384], [989353, 1812704.7949], [989367.7153, 1812714.1696], [989381.5575, 1812724.7911], [989394.4214, 1812736.5786], [989406.2089, 1812749.4425], [989416.8304, 1812763.2847], [989426.2051, 1812778], [989434.2616, 1812793.4763], [989440.9385, 1812809.596], [989446.1852, 1812826.2362], [989449.9616, 1812843.2704], [989452.2389, 1812860.5689], [989453, 1812878] ] ] }",2025-09-24
2017029,2016,보행노인,30170002,대전광역시 서구2,대전광역시 서구 갈마동(삼화페인트 부근),4,4,0,2,2,0,36.34745,127.375895,"{ type: Polygon, coordinates: [ [ [989064.0207, 1816678.9375], [989063.2597, 1816696.3687], [989060.9823, 1816713.6672], [989057.2059, 1816730.7013], [989051.9593, 1816747.3415], [989045.2823, 1816763.4612], [989037.2258, 1816778.9375], [989027.8512, 1816793.6528], [989017.2296, 1816807.495], [989005.4421, 1816820.3589], [988992.5783, 1816832.1464], [988978.736, 1816842.7679], [988964.0207, 1816852.1426], [988948.5444, 1816860.1991], [988932.4248, 1816866.876], [988915.7846, 1816872.1227], [988898.7504, 1816875.8991], [988881.4519, 1816878.1765], [988864.0207, 1816878.9375], [988846.5896, 1816878.1765], [988829.2911, 1816875.8991], [988812.2569, 1816872.1227], [988795.6167, 1816866.876], [988779.4971, 1816860.1991], [988764.0207, 1816852.1426], [988749.3055, 1816842.7679], [988735.4632, 1816832.1464], [988722.5994, 1816820.3589], [988710.8119, 1816807.495], [988700.1903, 1816793.6528], [988690.8157, 1816778.9375], [988682.7592, 1816763.4612], [988676.0822, 1816747.3415], [988670.8356, 1816730.7013], [988667.0592, 1816713.6672], [988664.7818, 1816696.3687], [988664.0207, 1816678.9375], [988664.7818, 1816661.5064], [988667.0592, 1816644.2079], [988670.8356, 1816627.1737], [988676.0822, 1816610.5335], [988682.7592, 1816594.4139], [988690.8157, 1816578.9375], [988700.1903, 1816564.2222], [988710.8119, 1816550.38], [988722.5994, 1816537.5162], [988735.4632, 1816525.7286], [988749.3055, 1816515.1071], [988764.0207, 1816505.7324], [988779.4971, 1816497.676], [988795.6167, 1816490.999], [988812.2569, 1816485.7524], [988829.2911, 1816481.976], [988846.5896, 1816479.6986], [988864.0207, 1816478.9375], [988881.4519, 1816479.6986], [988898.7504, 1816481.976], [988915.7846, 1816485.7524], [988932.4248, 1816490.999], [988948.5444, 1816497.676], [988964.0207, 1816505.7324], [988978.736, 1816515.1071], [988992.5783, 1816525.7286], [989005.4421, 1816537.5162], [989017.2296, 1816550.38], [989027.8512, 1816564.2222], [989037.2258, 1816578.9375], [989045.2823, 1816594.4139], [989051.9593, 1816610.5335], [989057.2059, 1816627.1737], [989060.9823, 1816644.2079], [989063.2597, 1816661.5064], [989064.0207, 1816678.9375] ] ] }",2025-09-24
2017029,2016,보행노인,30170003,대전광역시 서구3,대전광역시 서구 도마동(양지아파트 부근),3,4,0,4,0,0,36.314238,127.373723,"{ type: Polygon, coordinates: [ [ [988864.2917, 1812995.3124], [988863.5306, 1813012.7436], [988861.2532, 1813030.0421], [988857.4768, 1813047.0762], [988852.2302, 1813063.7164], [988845.5532, 1813079.8361], [988837.4968, 1813095.3124], [988828.1221, 1813110.0277], [988817.5006, 1813123.8699], [988805.713, 1813136.7338], [988792.8492, 1813148.5213], [988779.007, 1813159.1428], [988764.2917, 1813168.5175], [988748.8153, 1813176.574], [988732.6957, 1813183.2509], [988716.0555, 1813188.4976], [988699.0213, 1813192.274], [988681.7228, 1813194.5514], [988664.2917, 1813195.3124], [988646.8605, 1813194.5514], [988629.562, 1813192.274], [988612.5279, 1813188.4976], [988595.8876, 1813183.2509], [988579.768, 1813176.574], [988564.2917, 1813168.5175], [988549.5764, 1813159.1428], [988535.7342, 1813148.5213], [988522.8703, 1813136.7338], [988511.0828, 1813123.8699], [988500.4613, 1813110.0277], [988491.0866, 1813095.3124], [988483.0301, 1813079.8361], [988476.3532, 1813063.7164], [988471.1065, 1813047.0762], [988467.3301, 1813030.0421], [988465.0527, 1813012.7436], [988464.2917, 1812995.3124], [988465.0527, 1812977.8813], [988467.3301, 1812960.5828], [988471.1065, 1812943.5486], [988476.3532, 1812926.9084], [988483.0301, 1812910.7888], [988491.0866, 1812895.3124], [988500.4613, 1812880.5971], [988511.0828, 1812866.7549], [988522.8703, 1812853.8911], [988535.7342, 1812842.1035], [988549.5764, 1812831.482], [988564.2917, 1812822.1073], [988579.768, 1812814.0509], [988595.8876, 1812807.3739], [988612.5279, 1812802.1273], [988629.562, 1812798.3509], [988646.8605, 1812796.0735], [988664.2917, 1812795.3124], [988681.7228, 1812796.0735], [988699.0213, 1812798.3509], [988716.0555, 1812802.1273], [988732.6957, 1812807.3739], [988748.8153, 1812814.0509], [988764.2917, 1812822.1073], [988779.007, 1812831.482], [988792.8492, 1812842.1035], [988805.713, 1812853.8911], [988817.5006, 1812866.7549], [988828.1221, 1812880.5971], [988837.4968, 1812895.3124], [988845.5532, 1812910.7888], [988852.2302, 1812926.9084], [988857.4768, 1812943.5486], [988861.2532, 1812960.5828], [988863.5306, 1812977.8813], [988864.2917, 1812995.3124] ] ] }",2025-09-24
2017029,2016,보행노인,30170004,대전광역시 서구4,대전광역시 서구 내동(네동사거리 부근),3,3,0,3,0,0,36.332392,127.377959,"{ type: Polygon, coordinates: [ [ [989247.104, 1815008.5206], [989246.3429, 1815025.9518], [989244.0655, 1815043.2503], [989240.2891, 1815060.2844], [989235.0425, 1815076.9246], [989228.3655, 1815093.0443], [989220.3091, 1815108.5206], [989210.9344, 1815123.2359], [989200.3129, 1815137.0781], [989188.5253, 1815149.942], [989175.6615, 1815161.7295], [989161.8193, 1815172.351], [989147.104, 1815181.7257], [989131.6276, 1815189.7822], [989115.508, 1815196.4591], [989098.8678, 1815201.7058], [989081.8336, 1815205.4822], [989064.5351, 1815207.7596], [989047.104, 1815208.5206], [989029.6728, 1815207.7596], [989012.3743, 1815205.4822], [988995.3402, 1815201.7058], [988978.6999, 1815196.4591], [988962.5803, 1815189.7822], [988947.104, 1815181.7257], [988932.3887, 1815172.351], [988918.5464, 1815161.7295], [988905.6826, 1815149.942], [988893.8951, 1815137.0781], [988883.2736, 1815123.2359], [988873.8989, 1815108.5206], [988865.8424, 1815093.0443], [988859.1654, 1815076.9246], [988853.9188, 1815060.2844], [988850.1424, 1815043.2503], [988847.865, 1815025.9518], [988847.104, 1815008.5206], [988847.865, 1814991.0895], [988850.1424, 1814973.791], [988853.9188, 1814956.7568], [988859.1654, 1814940.1166], [988865.8424, 1814923.997], [988873.8989, 1814908.5206], [988883.2736, 1814893.8053], [988893.8951, 1814879.9631], [988905.6826, 1814867.0993], [988918.5464, 1814855.3117], [988932.3887, 1814844.6902], [988947.104, 1814835.3155], [988962.5803, 1814827.2591], [988978.6999, 1814820.5821], [988995.3402, 1814815.3355], [989012.3743, 1814811.5591], [989029.6728, 1814809.2817], [989047.104, 1814808.5206], [989064.5351, 1814809.2817], [989081.8336, 1814811.5591], [989098.8678, 1814815.3355], [989115.508, 1814820.5821], [989131.6276, 1814827.2591], [989147.104, 1814835.3155], [989161.8193, 1814844.6902], [989175.6615, 1814855.3117], [989188.5253, 1814867.0993], [989200.3129, 1814879.9631], [989210.9344, 1814893.8053], [989220.3091, 1814908.5206], [989228.3655, 1814923.997], [989235.0425, 1814940.1166], [989240.2891, 1814956.7568], [989244.0655, 1814973.791], [989246.3429, 1814991.0895], [989247.104, 1815008.5206] ] ] }",2025-09-24
2017029,2016,보행노인,30170005,대전광역시 서구5,대전광역시 서구 괴정동(탄방지하차도 부근),3,3,0,2,1,0,36.341988,127.387659,"{ type: Polygon, coordinates: [ [ [990118.822, 1816071.8755], [990118.061, 1816089.3067], [990115.7836, 1816106.6052], [990112.0072, 1816123.6393], [990106.7606, 1816140.2796], [990100.0836, 1816156.3992], [990092.0271, 1816171.8755], [990082.6525, 1816186.5908], [990072.0309, 1816200.4331], [990060.2434, 1816213.2969], [990047.3796, 1816225.0844], [990033.5373, 1816235.7059], [990018.822, 1816245.0806], [990003.3457, 1816253.1371], [989987.2261, 1816259.8141], [989970.5859, 1816265.0607], [989953.5517, 1816268.8371], [989936.2532, 1816271.1145], [989918.822, 1816271.8755], [989901.3909, 1816271.1145], [989884.0924, 1816268.8371], [989867.0582, 1816265.0607], [989850.418, 1816259.8141], [989834.2984, 1816253.1371], [989818.822, 1816245.0806], [989804.1068, 1816235.7059], [989790.2645, 1816225.0844], [989777.4007, 1816213.2969], [989765.6132, 1816200.4331], [989754.9916, 1816186.5908], [989745.617, 1816171.8755], [989737.5605, 1816156.3992], [989730.8835, 1816140.2796], [989725.6369, 1816123.6393], [989721.8605, 1816106.6052], [989719.5831, 1816089.3067], [989718.822, 1816071.8755], [989719.5831, 1816054.4444], [989721.8605, 1816037.1459], [989725.6369, 1816020.1117], [989730.8835, 1816003.4715], [989737.5605, 1815987.3519], [989745.617, 1815971.8755], [989754.9916, 1815957.1603], [989765.6132, 1815943.318], [989777.4007, 1815930.4542], [989790.2645, 1815918.6666], [989804.1068, 1815908.0451], [989818.822, 1815898.6705], [989834.2984, 1815890.614], [989850.418, 1815883.937], [989867.0582, 1815878.6904], [989884.0924, 1815874.914], [989901.3909, 1815872.6366], [989918.822, 1815871.8755], [989936.2532, 1815872.6366], [989953.5517, 1815874.914], [989970.5859, 1815878.6904], [989987.2261, 1815883.937], [990003.3457, 1815890.614], [990018.822, 1815898.6705], [990033.5373, 1815908.0451], [990047.3796, 1815918.6666], [990060.2434, 1815930.4542], [990072.0309, 1815943.318], [990082.6525, 1815957.1603], [990092.0271, 1815971.8755], [990100.0836, 1815987.3519], [990106.7606, 1816003.4715], [990112.0072, 1816020.1117], [990115.7836, 1816037.1459], [990118.061, 1816054.4444], [990118.822, 1816071.8755] ] ] }",2025-09-24
2017029,2016,보행노인,30170006,대전광역시 서구6,대전광역시 서구 탄방동(대전 I.C 부근),3,3,0,1,2,0,36.345965,127.387443,"{ type: Polygon, coordinates: [ [ [990100, 1816513], [990099.2389, 1816530.4311], [990096.9616, 1816547.7296], [990093.1852, 1816564.7638], [990087.9385, 1816581.404], [990081.2616, 1816597.5237], [990073.2051, 1816613], [990063.8304, 1816627.7153], [990053.2089, 1816641.5575], [990041.4214, 1816654.4214], [990028.5575, 1816666.2089], [990014.7153, 1816676.8304], [990000, 1816686.2051], [989984.5237, 1816694.2616], [989968.404, 1816700.9385], [989951.7638, 1816706.1852], [989934.7296, 1816709.9616], [989917.4311, 1816712.2389], [989900, 1816713], [989882.5689, 1816712.2389], [989865.2704, 1816709.9616], [989848.2362, 1816706.1852], [989831.596, 1816700.9385], [989815.4763, 1816694.2616], [989800, 1816686.2051], [989785.2847, 1816676.8304], [989771.4425, 1816666.2089], [989758.5786, 1816654.4214], [989746.7911, 1816641.5575], [989736.1696, 1816627.7153], [989726.7949, 1816613], [989718.7384, 1816597.5237], [989712.0615, 1816581.404], [989706.8148, 1816564.7638], [989703.0384, 1816547.7296], [989700.7611, 1816530.4311], [989700, 1816513], [989700.7611, 1816495.5689], [989703.0384, 1816478.2704], [989706.8148, 1816461.2362], [989712.0615, 1816444.596], [989718.7384, 1816428.4763], [989726.7949, 1816413], [989736.1696, 1816398.2847], [989746.7911, 1816384.4425], [989758.5786, 1816371.5786], [989771.4425, 1816359.7911], [989785.2847, 1816349.1696], [989800, 1816339.7949], [989815.4763, 1816331.7384], [989831.596, 1816325.0615], [989848.2362, 1816319.8148], [989865.2704, 1816316.0384], [989882.5689, 1816313.7611], [989900, 1816313], [989917.4311, 1816313.7611], [989934.7296, 1816316.0384], [989951.7638, 1816319.8148], [989968.404, 1816325.0615], [989984.5237, 1816331.7384], [990000, 1816339.7949], [990014.7153, 1816349.1696], [990028.5575, 1816359.7911], [990041.4214, 1816371.5786], [990053.2089, 1816384.4425], [990063.8304, 1816398.2847], [990073.2051, 1816413], [990081.2616, 1816428.4763], [990087.9385, 1816444.596], [990093.1852, 1816461.2362], [990096.9616, 1816478.2704], [990099.2389, 1816495.5689], [990100, 1816513] ] ] }",2025-09-24
2017029,2016,보행노인,30200001,대전광역시 유성구1,대전광역시 유성구 봉명동(신뜸부대찌게 부근),3,3,1,2,0,0,36.35648,127.342555,"{ type: Polygon, coordinates: [ [ [986074, 1817685], [986073.2389, 1817702.4311], [986070.9616, 1817719.7296], [986067.1852, 1817736.7638], [986061.9385, 1817753.404], [986055.2616, 1817769.5237], [986047.2051, 1817785], [986037.8304, 1817799.7153], [986027.2089, 1817813.5575], [986015.4214, 1817826.4214], [986002.5575, 1817838.2089], [985988.7153, 1817848.8304], [985974, 1817858.2051], [985958.5237, 1817866.2616], [985942.404, 1817872.9385], [985925.7638, 1817878.1852], [985908.7296, 1817881.9616], [985891.4311, 1817884.2389], [985874, 1817885], [985856.5689, 1817884.2389], [985839.2704, 1817881.9616], [985822.2362, 1817878.1852], [985805.596, 1817872.9385], [985789.4763, 1817866.2616], [985774, 1817858.2051], [985759.2847, 1817848.8304], [985745.4425, 1817838.2089], [985732.5786, 1817826.4214], [985720.7911, 1817813.5575], [985710.1696, 1817799.7153], [985700.7949, 1817785], [985692.7384, 1817769.5237], [985686.0615, 1817753.404], [985680.8148, 1817736.7638], [985677.0384, 1817719.7296], [985674.7611, 1817702.4311], [985674, 1817685], [985674.7611, 1817667.5689], [985677.0384, 1817650.2704], [985680.8148, 1817633.2362], [985686.0615, 1817616.596], [985692.7384, 1817600.4763], [985700.7949, 1817585], [985710.1696, 1817570.2847], [985720.7911, 1817556.4425], [985732.5786, 1817543.5786], [985745.4425, 1817531.7911], [985759.2847, 1817521.1696], [985774, 1817511.7949], [985789.4763, 1817503.7384], [985805.596, 1817497.0615], [985822.2362, 1817491.8148], [985839.2704, 1817488.0384], [985856.5689, 1817485.7611], [985874, 1817485], [985891.4311, 1817485.7611], [985908.7296, 1817488.0384], [985925.7638, 1817491.8148], [985942.404, 1817497.0615], [985958.5237, 1817503.7384], [985974, 1817511.7949], [985988.7153, 1817521.1696], [986002.5575, 1817531.7911], [986015.4214, 1817543.5786], [986027.2089, 1817556.4425], [986037.8304, 1817570.2847], [986047.2051, 1817585], [986055.2616, 1817600.4763], [986061.9385, 1817616.596], [986067.1852, 1817633.2362], [986070.9616, 1817650.2704], [986073.2389, 1817667.5689], [986074, 1817685] ] ] }",2025-09-24
2017029,2016,보행노인,30200002,대전광역시 유성구2,대전광역시 유성구 봉명동(고려타일 부근),3,3,0,2,1,0,36.356193,127.332549,"{ type: Polygon, coordinates: [ [ [985176.1977, 1817654.6876], [985175.4366, 1817672.1187], [985173.1592, 1817689.4172], [985169.3829, 1817706.4514], [985164.1362, 1817723.0916], [985157.4593, 1817739.2112], [985149.4028, 1817754.6876], [985140.0281, 1817769.4029], [985129.4066, 1817783.2451], [985117.6191, 1817796.1089], [985104.7552, 1817807.8965], [985090.913, 1817818.518], [985076.1977, 1817827.8927], [985060.7213, 1817835.9491], [985044.6017, 1817842.6261], [985027.9615, 1817847.8727], [985010.9273, 1817851.6491], [984993.6288, 1817853.9265], [984976.1977, 1817854.6876], [984958.7665, 1817853.9265], [984941.4681, 1817851.6491], [984924.4339, 1817847.8727], [984907.7937, 1817842.6261], [984891.674, 1817835.9491], [984876.1977, 1817827.8927], [984861.4824, 1817818.518], [984847.6402, 1817807.8965], [984834.7763, 1817796.1089], [984822.9888, 1817783.2451], [984812.3673, 1817769.4029], [984802.9926, 1817754.6876], [984794.9361, 1817739.2112], [984788.2592, 1817723.0916], [984783.0125, 1817706.4514], [984779.2361, 1817689.4172], [984776.9588, 1817672.1187], [984776.1977, 1817654.6876], [984776.9588, 1817637.2564], [984779.2361, 1817619.9579], [984783.0125, 1817602.9238], [984788.2592, 1817586.2836], [984794.9361, 1817570.1639], [984802.9926, 1817554.6876], [984812.3673, 1817539.9723], [984822.9888, 1817526.1301], [984834.7763, 1817513.2662], [984847.6402, 1817501.4787], [984861.4824, 1817490.8572], [984876.1977, 1817481.4825], [984891.674, 1817473.426], [984907.7937, 1817466.7491], [984924.4339, 1817461.5024], [984941.4681, 1817457.726], [984958.7665, 1817455.4486], [984976.1977, 1817454.6876], [984993.6288, 1817455.4486], [985010.9273, 1817457.726], [985027.9615, 1817461.5024], [985044.6017, 1817466.7491], [985060.7213, 1817473.426], [985076.1977, 1817481.4825], [985090.913, 1817490.8572], [985104.7552, 1817501.4787], [985117.6191, 1817513.2662], [985129.4066, 1817526.1301], [985140.0281, 1817539.9723], [985149.4028, 1817554.6876], [985157.4593, 1817570.1639], [985164.1362, 1817586.2836], [985169.3829, 1817602.9238], [985173.1592, 1817619.9579], [985175.4366, 1817637.2564], [985176.1977, 1817654.6876] ] ] }",2025-09-24
2017029,2016,보행노인,30230001,대전광역시 대덕구1,대전광역시 대덕구 석봉동(상아치과 부근),3,4,1,3,0,0,36.443883,127.425586,"{ type: Polygon, coordinates: [ [ [993531, 1827371], [993530.2389, 1827388.4311], [993527.9616, 1827405.7296], [993524.1852, 1827422.7638], [993518.9385, 1827439.404], [993512.2616, 1827455.5237], [993504.2051, 1827471], [993494.8304, 1827485.7153], [993484.2089, 1827499.5575], [993472.4214, 1827512.4214], [993459.5575, 1827524.2089], [993445.7153, 1827534.8304], [993431, 1827544.2051], [993415.5237, 1827552.2616], [993399.404, 1827558.9385], [993382.7638, 1827564.1852], [993365.7296, 1827567.9616], [993348.4311, 1827570.2389], [993331, 1827571], [993313.5689, 1827570.2389], [993296.2704, 1827567.9616], [993279.2362, 1827564.1852], [993262.596, 1827558.9385], [993246.4763, 1827552.2616], [993231, 1827544.2051], [993216.2847, 1827534.8304], [993202.4425, 1827524.2089], [993189.5786, 1827512.4214], [993177.7911, 1827499.5575], [993167.1696, 1827485.7153], [993157.7949, 1827471], [993149.7384, 1827455.5237], [993143.0615, 1827439.404], [993137.8148, 1827422.7638], [993134.0384, 1827405.7296], [993131.7611, 1827388.4311], [993131, 1827371], [993131.7611, 1827353.5689], [993134.0384, 1827336.2704], [993137.8148, 1827319.2362], [993143.0615, 1827302.596], [993149.7384, 1827286.4763], [993157.7949, 1827271], [993167.1696, 1827256.2847], [993177.7911, 1827242.4425], [993189.5786, 1827229.5786], [993202.4425, 1827217.7911], [993216.2847, 1827207.1696], [993231, 1827197.7949], [993246.4763, 1827189.7384], [993262.596, 1827183.0615], [993279.2362, 1827177.8148], [993296.2704, 1827174.0384], [993313.5689, 1827171.7611], [993331, 1827171], [993348.4311, 1827171.7611], [993365.7296, 1827174.0384], [993382.7638, 1827177.8148], [993399.404, 1827183.0615], [993415.5237, 1827189.7384], [993431, 1827197.7949], [993445.7153, 1827207.1696], [993459.5575, 1827217.7911], [993472.4214, 1827229.5786], [993484.2089, 1827242.4425], [993494.8304, 1827256.2847], [993504.2051, 1827271], [993512.2616, 1827286.4763], [993518.9385, 1827302.596], [993524.1852, 1827319.2362], [993527.9616, 1827336.2704], [993530.2389, 1827353.5689], [993531, 1827371] ] ] }",2025-09-24
2017029,2016,보행노인,30230002,대전광역시 대덕구2,대전광역시 대덕구 오정동((주)대전개인택시제3충전소 부근),3,3,1,1,1,0,36.353363,127.415307,"{ type: Polygon, coordinates: [ [ [992601, 1817331], [992600.2389, 1817348.4311], [992597.9616, 1817365.7296], [992594.1852, 1817382.7638], [992588.9385, 1817399.404], [992582.2616, 1817415.5237], [992574.2051, 1817431], [992564.8304, 1817445.7153], [992554.2089, 1817459.5575], [992542.4214, 1817472.4214], [992529.5575, 1817484.2089], [992515.7153, 1817494.8304], [992501, 1817504.2051], [992485.5237, 1817512.2616], [992469.404, 1817518.9385], [992452.7638, 1817524.1852], [992435.7296, 1817527.9616], [992418.4311, 1817530.2389], [992401, 1817531], [992383.5689, 1817530.2389], [992366.2704, 1817527.9616], [992349.2362, 1817524.1852], [992332.596, 1817518.9385], [992316.4763, 1817512.2616], [992301, 1817504.2051], [992286.2847, 1817494.8304], [992272.4425, 1817484.2089], [992259.5786, 1817472.4214], [992247.7911, 1817459.5575], [992237.1696, 1817445.7153], [992227.7949, 1817431], [992219.7384, 1817415.5237], [992213.0615, 1817399.404], [992207.8148, 1817382.7638], [992204.0384, 1817365.7296], [992201.7611, 1817348.4311], [992201, 1817331], [992201.7611, 1817313.5689], [992204.0384, 1817296.2704], [992207.8148, 1817279.2362], [992213.0615, 1817262.596], [992219.7384, 1817246.4763], [992227.7949, 1817231], [992237.1696, 1817216.2847], [992247.7911, 1817202.4425], [992259.5786, 1817189.5786], [992272.4425, 1817177.7911], [992286.2847, 1817167.1696], [992301, 1817157.7949], [992316.4763, 1817149.7384], [992332.596, 1817143.0615], [992349.2362, 1817137.8148], [992366.2704, 1817134.0384], [992383.5689, 1817131.7611], [992401, 1817131], [992418.4311, 1817131.7611], [992435.7296, 1817134.0384], [992452.7638, 1817137.8148], [992469.404, 1817143.0615], [992485.5237, 1817149.7384], [992501, 1817157.7949], [992515.7153, 1817167.1696], [992529.5575, 1817177.7911], [992542.4214, 1817189.5786], [992554.2089, 1817202.4425], [992564.8304, 1817216.2847], [992574.2051, 1817231], [992582.2616, 1817246.4763], [992588.9385, 1817262.596], [992594.1852, 1817279.2362], [992597.9616, 1817296.2704], [992600.2389, 1817313.5689], [992601, 1817331] ] ] }",2025-09-24
